mem num,reason for leaving
220926,Moving from Area
220764,Moving from Area
220726,Moving from Area
220410,Moving from Area
220386,Moving from Area
220320,Moving from Area
220312,Moving from Area
220052,Moving from Area
220044,Moving from Area
220018,Moving from Area
219854,Moving from Area
219824,Moving from Area
219766,Moving from Area
219732,Moving from Area
219654,Moving from Area
219650,Moving from Area
219434,Moving from Area
219408,Moving from Area
219394,Moving from Area
219292,Moving from Area
219272,Moving from Area
219262,Moving from Area
219256,Moving from Area
219244,Moving from Area
219240,Moving from Area
219118,Moving from Area
218916,Moving from Area
218828,Moving from Area
218794,Moving from Area
218746,Moving from Area
218630,Moving from Area
218628,Moving from Area
218622,Moving from Area
218614,Moving from Area
218588,Moving from Area
218538,Moving from Area
218518,Moving from Area
218496,Moving from Area
218494,Moving from Area
218482,Moving from Area
218464,Moving from Area
202976,Moving from Area
202952,Moving from Area
202880,Moving from Area
202856,Moving from Area
202834,Moving from Area
202818,Moving from Area
202788,Moving from Area
202766,Moving from Area
202736,Moving from Area
202706,Moving from Area
202678,Moving from Area
202670,Moving from Area
202668,Moving from Area
202634,Moving from Area
202632,Moving from Area
202620,Moving from Area
202614,Moving from Area
202612,Moving from Area
202600,Moving from Area
202578,Moving from Area
202576,Moving from Area
202574,Moving from Area
202572,Moving from Area
202558,Moving from Area
202516,Moving from Area
202488,Moving from Area
202452,Moving from Area
202444,Moving from Area
202426,Moving from Area
202354,Moving from Area
202336,Moving from Area
202288,Moving from Area
202284,Moving from Area
202258,Moving from Area
202234,Moving from Area
202212,Moving from Area
202186,Moving from Area
202184,Moving from Area
202162,Moving from Area
202100,Moving from Area
202096,Moving from Area
202090,Moving from Area
202008,Moving from Area
201874,Moving from Area
201814,Moving from Area
201806,Moving from Area
201790,Moving from Area
201786,Moving from Area
199930,Moving from Area
201648,Moving from Area
201604,Moving from Area
201574,Moving from Area
201554,Moving from Area
201544,Moving from Area
201534,Moving from Area
201464,Moving from Area
201462,Moving from Area
201460,Moving from Area
201404,Moving from Area
201396,Moving from Area
201384,Moving from Area
201382,Moving from Area
201364,Moving from Area
201362,Moving from Area
201350,Moving from Area
201320,Moving from Area
201278,Moving from Area
201194,Moving from Area
201190,Moving from Area
201102,Moving from Area
201100,Moving from Area
201098,Moving from Area
201078,Moving from Area
201020,Moving from Area
200966,Moving from Area
200896,Moving from Area
200872,Moving from Area
200830,Moving from Area
200818,Moving from Area
200812,Moving from Area
200798,Moving from Area
200742,Moving from Area
200740,Moving from Area
200734,Moving from Area
200688,Moving from Area
200626,Moving from Area
200612,Moving from Area
200604,Moving from Area
200592,Moving from Area
200538,Moving from Area
200518,Moving from Area
200514,Moving from Area
200512,Moving from Area
200508,Moving from Area
200478,Moving from Area
200464,Moving from Area
200444,Moving from Area
200442,Moving from Area
200430,Moving from Area
200380,Moving from Area
200376,Moving from Area
200352,Moving from Area
200338,Moving from Area
200330,Moving from Area
200322,Moving from Area
200314,Moving from Area
200284,Moving from Area
200276,Moving from Area
200254,Moving from Area
200250,Moving from Area
200236,Moving from Area
200206,Moving from Area
200178,Moving from Area
200142,Moving from Area
200140,Moving from Area
200044,Moving from Area
200028,Moving from Area
200022,Moving from Area
200012,Moving from Area
200008,Moving from Area
200004,Moving from Area
199996,Moving from Area
199942,Moving from Area
199940,Moving from Area
199938,Moving from Area
199904,Moving from Area
199886,Moving from Area
199872,Moving from Area
199866,Moving from Area
199830,Moving from Area
199828,Moving from Area
199818,Moving from Area
199758,Moving from Area
199754,Moving from Area
199746,Moving from Area
199670,Moving from Area
199680,Moving from Area
199650,Moving from Area
199636,Moving from Area
199608,Moving from Area
199598,Moving from Area
199596,Moving from Area
199586,Moving from Area
199558,Moving from Area
199548,Moving from Area
199546,Moving from Area
199536,Moving from Area
199526,Moving from Area
199518,Moving from Area
199516,Moving from Area
199500,Moving from Area
199480,Moving from Area
193582,Moving from Area
199454,Moving from Area
199420,Moving from Area
199414,Moving from Area
199412,Moving from Area
199406,Moving from Area
199402,Moving from Area
199388,Moving from Area
199372,Moving from Area
199352,Moving from Area
199274,Moving from Area
199272,Moving from Area
199256,Moving from Area
199204,Moving from Area
199142,Moving from Area
199130,Moving from Area
199120,Moving from Area
199090,Moving from Area
199056,Moving from Area
199010,Moving from Area
198976,Moving from Area
198962,Moving from Area
198942,Moving from Area
198926,Moving from Area
198914,Moving from Area
198896,Moving from Area
198790,Moving from Area
198766,Moving from Area
198758,Moving from Area
198714,Moving from Area
198642,Moving from Area
198564,Moving from Area
198562,Moving from Area
198506,Moving from Area
198410,Moving from Area
198386,Moving from Area
198366,Moving from Area
198358,Moving from Area
198340,Moving from Area
198324,Moving from Area
198246,Moving from Area
198228,Moving from Area
198202,Moving from Area
198176,Moving from Area
198128,Moving from Area
198090,Moving from Area
198088,Moving from Area
198084,Moving from Area
198078,Moving from Area
198066,Moving from Area
198026,Moving from Area
198010,Moving from Area
198004,Moving from Area
197996,Moving from Area
197988,Moving from Area
197980,Moving from Area
197976,Moving from Area
197964,Moving from Area
197962,Moving from Area
197960,Moving from Area
197954,Moving from Area
197952,Moving from Area
197928,Moving from Area
197912,Moving from Area
197904,Moving from Area
197872,Moving from Area
197752,Moving from Area
197746,Moving from Area
197736,Moving from Area
197730,Moving from Area
197704,Moving from Area
197682,Moving from Area
197652,Moving from Area
197630,Moving from Area
197608,Moving from Area
197606,Moving from Area
197596,Moving from Area
197584,Moving from Area
197570,Moving from Area
197552,Moving from Area
197498,Moving from Area
197432,Moving from Area
197398,Moving from Area
197362,Moving from Area
197360,Moving from Area
197356,Moving from Area
197342,Moving from Area
197324,Moving from Area
197320,Moving from Area
197302,Moving from Area
197284,Moving from Area
197282,Moving from Area
197252,Moving from Area
197214,Moving from Area
197212,Moving from Area
197184,Moving from Area
197176,Moving from Area
197166,Moving from Area
197124,Moving from Area
197120,Moving from Area
197116,Moving from Area
197094,Moving from Area
197092,Moving from Area
197062,Moving from Area
197040,Moving from Area
197036,Moving from Area
197010,Moving from Area
197002,Moving from Area
196996,Moving from Area
196932,Moving from Area
196916,Moving from Area
196874,Moving from Area
196868,Moving from Area
196862,Moving from Area
196808,Moving from Area
196786,Moving from Area
196778,Moving from Area
196770,Moving from Area
196764,Moving from Area
196758,Moving from Area
196740,Moving from Area
196712,Moving from Area
196672,Moving from Area
196656,Moving from Area
196652,Moving from Area
196638,Moving from Area
196632,Moving from Area
196628,Moving from Area
196522,Moving from Area
196518,Moving from Area
196516,Moving from Area
196514,Moving from Area
196400,Moving from Area
196374,Moving from Area
196366,Moving from Area
196360,Moving from Area
196308,Moving from Area
196296,Moving from Area
196232,Moving from Area
196220,Moving from Area
196180,Moving from Area
196124,Moving from Area
196102,Moving from Area
196058,Moving from Area
196052,Moving from Area
195996,Moving from Area
195804,Moving from Area
195798,Moving from Area
195686,Moving from Area
195614,Moving from Area
177996,Moving from Area
195424,Moving from Area
195384,Moving from Area
195298,Moving from Area
195216,Moving from Area
195198,Moving from Area
195186,Moving from Area
195174,Moving from Area
195168,Moving from Area
195162,Moving from Area
195124,Moving from Area
195098,Moving from Area
195070,Moving from Area
195016,Moving from Area
194896,Moving from Area
194894,Moving from Area
194722,Moving from Area
194720,Moving from Area
194710,Moving from Area
194662,Moving from Area
194658,Moving from Area
194500,Moving from Area
194496,Moving from Area
194424,Moving from Area
194196,Moving from Area
194074,Moving from Area
194056,Moving from Area
194038,Moving from Area
193952,Moving from Area
193920,Moving from Area
193704,Moving from Area
193688,Moving from Area
193666,Moving from Area
193636,Moving from Area
193432,Moving from Area
193430,Moving from Area
193428,Moving from Area
193290,Moving from Area
193198,Moving from Area
193196,Moving from Area
193182,Moving from Area
193178,Moving from Area
193168,Moving from Area
193166,Moving from Area
193028,Moving from Area
193022,Moving from Area
193018,Moving from Area
192900,Moving from Area
192850,Moving from Area
192848,Moving from Area
192824,Moving from Area
192808,Moving from Area
192794,Moving from Area
192790,Moving from Area
192676,Moving from Area
192618,Moving from Area
192614,Moving from Area
192592,Moving from Area
192564,Moving from Area
